letter	particle	position	freq_s	freq_is	freq_t	perc_s	perc_is	perc_t	perc_label
69	γάρ	1	0	0	0	0.0	0.0	0.0	0
69	γάρ	2	16	18	34	100.0	90.0	94.4	94.4%
69	γάρ	3	0	1	1	0.0	5.0	2.8	2.8%
69	γάρ	4	0	0	0	0.0	0.0	0.0	0
69	γάρ	5	0	0	0	0.0	0.0	0.0	0
69	γάρ	6	0	0	0	0.0	0.0	0.0	0
69	γάρ	7	0	1	1	0.0	5.0	2.8	2.8%
69	γάρ	8	0	0	0	0.0	0.0	0.0	0
69	γάρ	9	0	0	0	0.0	0.0	0.0	0
69	γάρ	10	0	0	0	0.0	0.0	0.0	0
69	γάρ	11	0	0	0	0.0	0.0	0.0	0
69	γάρ	12	0	0	0	0.0	0.0	0.0	0
69	γάρ	13	0	0	0	0.0	0.0	0.0	0
69	γάρ	14	0	0	0	0.0	0.0	0.0	0
69	γάρ	15	0	0	0	0.0	0.0	0.0	0
69	γάρ	16	0	0	0	0.0	0.0	0.0	0
69	γάρ	17	0	0	0	0.0	0.0	0.0	0
69	γάρ	18	0	0	0	0.0	0.0	0.0	0
69	γάρ	19	0	0	0	0.0	0.0	0.0	0
69	γάρ	20	0	0	0	0.0	0.0	0.0	0
69	γάρ	21	0	0	0	0.0	0.0	0.0	0
69	γάρ	22	0	0	0	0.0	0.0	0.0	0
69	δέ	1	0	0	0	0.0	0.0	0.0	0
69	δέ	2	26	30	56	96.3	96.8	96.6	96.6%
69	δέ	3	1	1	2	3.7	3.2	3.4	3.4%
69	δέ	4	0	0	0	0.0	0.0	0.0	0
69	δέ	5	0	0	0	0.0	0.0	0.0	0
69	δέ	6	0	0	0	0.0	0.0	0.0	0
69	δέ	7	0	0	0	0.0	0.0	0.0	0
69	δέ	8	0	0	0	0.0	0.0	0.0	0
69	δέ	9	0	0	0	0.0	0.0	0.0	0
69	δέ	10	0	0	0	0.0	0.0	0.0	0
69	δέ	11	0	0	0	0.0	0.0	0.0	0
69	δέ	12	0	0	0	0.0	0.0	0.0	0
69	δέ	13	0	0	0	0.0	0.0	0.0	0
69	δέ	14	0	0	0	0.0	0.0	0.0	0
69	δέ	15	0	0	0	0.0	0.0	0.0	0
69	δέ	16	0	0	0	0.0	0.0	0.0	0
69	δέ	17	0	0	0	0.0	0.0	0.0	0
69	δέ	18	0	0	0	0.0	0.0	0.0	0
69	δέ	19	0	0	0	0.0	0.0	0.0	0
69	δέ	20	0	0	0	0.0	0.0	0.0	0
69	δέ	21	0	0	0	0.0	0.0	0.0	0
69	δέ	22	0	0	0	0.0	0.0	0.0	0
69	καί	1	2	17	19	15.4	41.5	35.2	35.2%
69	καί	2	0	3	3	0.0	7.3	5.6	5.6%
69	καί	3	1	3	4	7.7	7.3	7.4	7.4%
69	καί	4	2	4	6	15.4	9.8	11.1	11.1%
69	καί	5	2	3	5	15.4	7.3	9.3	9.3%
69	καί	6	0	2	2	0.0	4.9	3.7	3.7%
69	καί	7	3	1	4	23.1	2.4	7.4	7.4%
69	καί	8	1	2	3	7.7	4.9	5.6	5.6%
69	καί	9	0	3	3	0.0	7.3	5.6	5.6%
69	καί	10	0	0	0	0.0	0.0	0.0	0
69	καί	11	2	1	3	15.4	2.4	5.6	5.6%
69	καί	12	0	1	1	0.0	2.4	1.9	1.9%
69	καί	13	0	0	0	0.0	0.0	0.0	0
69	καί	14	0	0	0	0.0	0.0	0.0	0
69	καί	15	0	0	0	0.0	0.0	0.0	0
69	καί	16	0	0	0	0.0	0.0	0.0	0
69	καί	17	0	0	0	0.0	0.0	0.0	0
69	καί	18	0	0	0	0.0	0.0	0.0	0
69	καί	19	0	0	0	0.0	0.0	0.0	0
69	καί	20	0	0	0	0.0	0.0	0.0	0
69	καί	21	0	0	0	0.0	0.0	0.0	0
69	καί	22	0	1	1	0.0	2.4	1.9	1.9%
69	μέν	1	0	0	0	0.0	0.0	0.0	0
69	μέν	2	0	1	1	0.0	50.0	33.3	33.3%
69	μέν	3	1	1	2	100.0	50.0	66.7	66.7%
69	μέν	4	0	0	0	0.0	0.0	0.0	0
69	μέν	5	0	0	0	0.0	0.0	0.0	0
69	μέν	6	0	0	0	0.0	0.0	0.0	0
69	μέν	7	0	0	0	0.0	0.0	0.0	0
69	μέν	8	0	0	0	0.0	0.0	0.0	0
69	μέν	9	0	0	0	0.0	0.0	0.0	0
69	μέν	10	0	0	0	0.0	0.0	0.0	0
69	μέν	11	0	0	0	0.0	0.0	0.0	0
69	μέν	12	0	0	0	0.0	0.0	0.0	0
69	μέν	13	0	0	0	0.0	0.0	0.0	0
69	μέν	14	0	0	0	0.0	0.0	0.0	0
69	μέν	15	0	0	0	0.0	0.0	0.0	0
69	μέν	16	0	0	0	0.0	0.0	0.0	0
