letter	particle	position	freq_s	freq_is	freq_t	perc_s	perc_is	perc_t	perc_label
66	γάρ	1	0	0	0	0.0	0.0	0.0	0
66	γάρ	2	62	68	130	95.4	87.2	90.9	90.9%
66	γάρ	3	3	9	12	4.6	11.5	8.4	8.4%
66	γάρ	4	0	0	0	0.0	0.0	0.0	0
66	γάρ	5	0	0	0	0.0	0.0	0.0	0
66	γάρ	6	0	0	0	0.0	0.0	0.0	0
66	γάρ	7	0	0	0	0.0	0.0	0.0	0
66	γάρ	8	0	0	0	0.0	0.0	0.0	0
66	γάρ	9	0	0	0	0.0	0.0	0.0	0
66	γάρ	10	0	0	0	0.0	0.0	0.0	0
66	γάρ	11	0	0	0	0.0	0.0	0.0	0
66	γάρ	12	0	0	0	0.0	0.0	0.0	0
66	γάρ	13	0	0	0	0.0	0.0	0.0	0
66	γάρ	14	0	1	1	0.0	1.3	0.7	0.7%
66	γάρ	15	0	0	0	0.0	0.0	0.0	0
66	γάρ	16	0	0	0	0.0	0.0	0.0	0
66	γάρ	17	0	0	0	0.0	0.0	0.0	0
66	γάρ	18	0	0	0	0.0	0.0	0.0	0
66	γάρ	19	0	0	0	0.0	0.0	0.0	0
66	γάρ	20	0	0	0	0.0	0.0	0.0	0
66	δέ	1	0	0	0	0.0	0.0	0.0	0
66	δέ	2	53	79	132	88.3	92.9	91.0	91.0%
66	δέ	3	4	3	7	6.7	3.5	4.8	4.8%
66	δέ	4	0	0	0	0.0	0.0	0.0	0
66	δέ	5	0	0	0	0.0	0.0	0.0	0
66	δέ	6	0	1	1	0.0	1.2	0.7	0.7%
66	δέ	7	0	0	0	0.0	0.0	0.0	0
66	δέ	8	0	0	0	0.0	0.0	0.0	0
66	δέ	9	0	0	0	0.0	0.0	0.0	0
66	δέ	10	0	1	1	0.0	1.2	0.7	0.7%
66	δέ	11	1	0	1	1.7	0.0	0.7	0.7%
66	δέ	12	1	0	1	1.7	0.0	0.7	0.7%
66	δέ	13	0	0	0	0.0	0.0	0.0	0
66	δέ	14	0	0	0	0.0	0.0	0.0	0
66	δέ	15	0	0	0	0.0	0.0	0.0	0
66	δέ	16	0	0	0	0.0	0.0	0.0	0
66	δέ	17	0	0	0	0.0	0.0	0.0	0
66	δέ	18	0	1	1	0.0	1.2	0.7	0.7%
66	δέ	19	0	0	0	0.0	0.0	0.0	0
66	δέ	20	1	0	1	1.7	0.0	0.7	0.7%
66	καί	1	11	50	61	20.0	33.8	30.0	30.0%
66	καί	2	1	6	7	1.8	4.1	3.4	3.4%
66	καί	3	5	11	16	9.1	7.4	7.9	7.9%
66	καί	4	6	7	13	10.9	4.7	6.4	6.4%
66	καί	5	0	22	22	0.0	14.9	10.8	10.8%
66	καί	6	6	9	15	10.9	6.1	7.4	7.4%
66	καί	7	6	14	20	10.9	9.5	9.9	9.9%
66	καί	8	5	5	10	9.1	3.4	4.9	4.9%
66	καί	9	4	5	9	7.3	3.4	4.4	4.4%
66	καί	10	4	5	9	7.3	3.4	4.4	4.4%
66	καί	11	2	4	6	3.6	2.7	3.0	3.0%
66	καί	12	0	0	0	0.0	0.0	0.0	0
66	καί	13	2	3	5	3.6	2.0	2.5	2.5%
66	καί	14	1	2	3	1.8	1.4	1.5	1.5%
66	καί	15	1	2	3	1.8	1.4	1.5	1.5%
66	καί	16	0	1	1	0.0	0.7	0.5	0.5%
66	καί	17	1	1	2	1.8	0.7	1.0	1.0%
66	καί	18	0	1	1	0.0	0.7	0.5	0.5%
66	καί	19	0	0	0	0.0	0.0	0.0	0
66	καί	20	0	0	0	0.0	0.0	0.0	0
66	μέν	1	0	0	0	0.0	0.0	0.0	0
66	μέν	2	6	6	12	60.0	100.0	75.0	75.0%
66	μέν	3	1	0	1	10.0	0.0	6.2	6.2%
66	μέν	4	0	0	0	0.0	0.0	0.0	0
66	μέν	5	0	0	0	0.0	0.0	0.0	0
66	μέν	6	1	0	1	10.0	0.0	6.2	6.2%
66	μέν	7	0	0	0	0.0	0.0	0.0	0
66	μέν	8	1	0	1	10.0	0.0	6.2	6.2%
66	μέν	9	0	0	0	0.0	0.0	0.0	0
66	μέν	10	0	0	0	0.0	0.0	0.0	0
66	μέν	11	0	0	0	0.0	0.0	0.0	0
66	μέν	12	0	0	0	0.0	0.0	0.0	0
66	μέν	13	0	0	0	0.0	0.0	0.0	0
66	μέν	14	0	0	0	0.0	0.0	0.0	0
66	μέν	15	1	0	1	10.0	0.0	6.2	6.2%
66	μέν	16	0	0	0	0.0	0.0	0.0	0
66	μέν	17	0	0	0	0.0	0.0	0.0	0
66	μέν	18	0	0	0	0.0	0.0	0.0	0
66	μέν	19	0	0	0	0.0	0.0	0.0	0
66	μέν	20	0	0	0	0.0	0.0	0.0	0
66	οὖν	1	0	0	0	0.0	0.0	0.0	0
66	οὖν	2	38	2	40	88.4	50.0	85.1	85.1%
66	οὖν	3	4	1	5	9.3	25.0	10.6	10.6%
66	οὖν	4	1	0	1	2.3	0.0	2.1	2.1%
66	οὖν	5	0	0	0	0.0	0.0	0.0	0
66	οὖν	6	0	0	0	0.0	0.0	0.0	0
66	οὖν	7	0	0	0	0.0	0.0	0.0	0
66	οὖν	8	0	0	0	0.0	0.0	0.0	0
66	οὖν	9	0	0	0	0.0	0.0	0.0	0
66	οὖν	10	0	0	0	0.0	0.0	0.0	0
66	οὖν	11	0	0	0	0.0	0.0	0.0	0
66	οὖν	12	0	0	0	0.0	0.0	0.0	0
66	οὖν	13	0	1	1	0.0	25.0	2.1	2.1%
66	οὖν	14	0	0	0	0.0	0.0	0.0	0
66	οὖν	15	0	0	0	0.0	0.0	0.0	0
66	οὖν	16	0	0	0	0.0	0.0	0.0	0
66	οὖν	17	0	0	0	0.0	0.0	0.0	0
66	οὖν	18	0	0	0	0.0	0.0	0.0	0
66	οὖν	19	0	0	0	0.0	0.0	0.0	0
66	οὖν	20	0	0	0	0.0	0.0	0.0	0
66	τέ	1	0	0	0	0.0	0.0	0.0	0
66	τέ	2	2	11	13	50.0	84.6	76.5	76.5%
66	τέ	3	0	0	0	0.0	0.0	0.0	0
66	τέ	4	0	1	1	0.0	7.7	5.9	5.9%
66	τέ	5	0	0	0	0.0	0.0	0.0	0
66	τέ	6	2	0	2	50.0	0.0	11.8	11.8%
66	τέ	7	0	0	0	0.0	0.0	0.0	0
66	τέ	8	0	0	0	0.0	0.0	0.0	0
66	τέ	9	0	0	0	0.0	0.0	0.0	0
66	τέ	10	0	0	0	0.0	0.0	0.0	0
66	τέ	11	0	0	0	0.0	0.0	0.0	0
66	τέ	12	0	0	0	0.0	0.0	0.0	0
66	τέ	13	0	1	1	0.0	7.7	5.9	5.9%
66	τέ	14	0	0	0	0.0	0.0	0.0	0
66	τέ	15	0	0	0	0.0	0.0	0.0	0
66	τέ	16	0	0	0	0.0	0.0	0.0	0
66	τέ	17	0	0	0	0.0	0.0	0.0	0
66	τέ	18	0	0	0	0.0	0.0	0.0	0
66	τέ	19	0	0	0	0.0	0.0	0.0	0
66	τέ	20	0	0	0	0.0	0.0	0.0	0
66	ἀλλά	1	8	37	45	50.0	69.8	65.2	65.2%
66	ἀλλά	2	0	0	0	0.0	0.0	0.0	0
66	ἀλλά	3	0	1	1	0.0	1.9	1.4	1.4%
66	ἀλλά	4	1	1	2	6.2	1.9	2.9	2.9%
66	ἀλλά	5	1	3	4	6.2	5.7	5.8	5.8%
66	ἀλλά	6	0	4	4	0.0	7.5	5.8	5.8%
66	ἀλλά	7	3	2	5	18.8	3.8	7.2	7.2%
66	ἀλλά	8	0	0	0	0.0	0.0	0.0	0
66	ἀλλά	9	1	2	3	6.2	3.8	4.3	4.3%
66	ἀλλά	10	2	1	3	12.5	1.9	4.3	4.3%
66	ἀλλά	11	0	1	1	0.0	1.9	1.4	1.4%
66	ἀλλά	12	0	0	0	0.0	0.0	0.0	0
66	ἀλλά	13	0	0	0	0.0	0.0	0.0	0
66	ἀλλά	14	0	1	1	0.0	1.9	1.4	1.4%
66	ἀλλά	15	0	0	0	0.0	0.0	0.0	0
66	ἀλλά	16	0	0	0	0.0	0.0	0.0	0
66	ἀλλά	17	0	0	0	0.0	0.0	0.0	0
66	ἀλλά	18	0	0	0	0.0	0.0	0.0	0
66	ἀλλά	19	0	0	0	0.0	0.0	0.0	0
66	ἀλλά	20	0	0	0	0.0	0.0	0.0	0
66	ἄρα	1	9	0	9	81.8	0	81.8	81.8%
66	ἄρα	2	2	0	2	18.2	0	18.2	18.2%
66	ἄρα	3	0	0	0	0.0	0	0.0	0
66	ἄρα	4	0	0	0	0.0	0	0.0	0
66	ἄρα	5	0	0	0	0.0	0	0.0	0
66	ἄρα	6	0	0	0	0.0	0	0.0	0
66	ἄρα	7	0	0	0	0.0	0	0.0	0
66	ἄρα	8	0	0	0	0.0	0	0.0	0
66	ἄρα	9	0	0	0	0.0	0	0.0	0
66	ἄρα	10	0	0	0	0.0	0	0.0	0
66	ἄρα	11	0	0	0	0.0	0	0.0	0
66	ἄρα	12	0	0	0	0.0	0	0.0	0
66	ἄρα	13	0	0	0	0.0	0	0.0	0
66	ἄρα	14	0	0	0	0.0	0	0.0	0
66	ἄρα	15	0	0	0	0.0	0	0.0	0
66	ἄρα	16	0	0	0	0.0	0	0.0	0
66	ἄρα	17	0	0	0	0.0	0	0.0	0
66	ἄρα	18	0	0	0	0.0	0	0.0	0
66	ἄρα	19	0	0	0	0.0	0	0.0	0
66	ἄρα	20	0	0	0	0.0	0	0.0	0
