letter	particle	position	freq_s	freq_is	freq_t	perc_s	perc_is	perc_t	perc_label
79	γάρ	1	0	0	0	0.0	0.0	0.0	0
79	γάρ	2	33	44	77	84.6	84.6	84.6	84.6%
79	γάρ	3	5	7	12	12.8	13.5	13.2	13.2%
79	γάρ	4	0	0	0	0.0	0.0	0.0	0
79	γάρ	5	0	0	0	0.0	0.0	0.0	0
79	γάρ	6	0	1	1	0.0	1.9	1.1	1.1%
79	γάρ	7	0	0	0	0.0	0.0	0.0	0
79	γάρ	8	0	0	0	0.0	0.0	0.0	0
79	γάρ	9	1	0	1	2.6	0.0	1.1	1.1%
79	γάρ	10	0	0	0	0.0	0.0	0.0	0
79	γάρ	11	0	0	0	0.0	0.0	0.0	0
79	γάρ	12	0	0	0	0.0	0.0	0.0	0
79	γάρ	13	0	0	0	0.0	0.0	0.0	0
79	γάρ	14	0	0	0	0.0	0.0	0.0	0
79	γάρ	15	0	0	0	0.0	0.0	0.0	0
79	γάρ	16	0	0	0	0.0	0.0	0.0	0
79	γάρ	17	0	0	0	0.0	0.0	0.0	0
79	γάρ	18	0	0	0	0.0	0.0	0.0	0
79	γάρ	19	0	0	0	0.0	0.0	0.0	0
79	γάρ	20	0	0	0	0.0	0.0	0.0	0
79	γάρ	21	0	0	0	0.0	0.0	0.0	0
79	γάρ	22	0	0	0	0.0	0.0	0.0	0
79	γάρ	23	0	0	0	0.0	0.0	0.0	0
79	γάρ	24	0	0	0	0.0	0.0	0.0	0
79	γάρ	25	0	0	0	0.0	0.0	0.0	0
79	δέ	1	0	0	0	0.0	0.0	0.0	0
79	δέ	2	23	42	65	95.8	91.3	92.9	92.9%
79	δέ	3	1	1	2	4.2	2.2	2.9	2.9%
79	δέ	4	0	1	1	0.0	2.2	1.4	1.4%
79	δέ	5	0	0	0	0.0	0.0	0.0	0
79	δέ	6	0	0	0	0.0	0.0	0.0	0
79	δέ	7	0	1	1	0.0	2.2	1.4	1.4%
79	δέ	8	0	1	1	0.0	2.2	1.4	1.4%
79	δέ	9	0	0	0	0.0	0.0	0.0	0
79	δέ	10	0	0	0	0.0	0.0	0.0	0
79	δέ	11	0	0	0	0.0	0.0	0.0	0
79	δέ	12	0	0	0	0.0	0.0	0.0	0
79	δέ	13	0	0	0	0.0	0.0	0.0	0
79	δέ	14	0	0	0	0.0	0.0	0.0	0
79	δέ	15	0	0	0	0.0	0.0	0.0	0
79	δέ	16	0	0	0	0.0	0.0	0.0	0
79	δέ	17	0	0	0	0.0	0.0	0.0	0
79	δέ	18	0	0	0	0.0	0.0	0.0	0
79	δέ	19	0	0	0	0.0	0.0	0.0	0
79	δέ	20	0	0	0	0.0	0.0	0.0	0
79	δέ	21	0	0	0	0.0	0.0	0.0	0
79	δέ	22	0	0	0	0.0	0.0	0.0	0
79	δέ	23	0	0	0	0.0	0.0	0.0	0
79	δέ	24	0	0	0	0.0	0.0	0.0	0
79	δέ	25	0	0	0	0.0	0.0	0.0	0
79	καί	1	18	64	82	31.6	41.8	39.0	39.0%
79	καί	2	1	4	5	1.8	2.6	2.4	2.4%
79	καί	3	2	10	12	3.5	6.5	5.7	5.7%
79	καί	4	2	18	20	3.5	11.8	9.5	9.5%
79	καί	5	7	14	21	12.3	9.2	10.0	10.0%
79	καί	6	3	13	16	5.3	8.5	7.6	7.6%
79	καί	7	4	6	10	7.0	3.9	4.8	4.8%
79	καί	8	2	6	8	3.5	3.9	3.8	3.8%
79	καί	9	6	2	8	10.5	1.3	3.8	3.8%
79	καί	10	2	5	7	3.5	3.3	3.3	3.3%
79	καί	11	3	3	6	5.3	2.0	2.9	2.9%
79	καί	12	2	1	3	3.5	0.7	1.4	1.4%
79	καί	13	0	1	1	0.0	0.7	0.5	0.5%
79	καί	14	2	2	4	3.5	1.3	1.9	1.9%
79	καί	15	0	0	0	0.0	0.0	0.0	0
79	καί	16	0	1	1	0.0	0.7	0.5	0.5%
79	καί	17	2	1	3	3.5	0.7	1.4	1.4%
79	καί	18	0	0	0	0.0	0.0	0.0	0
79	καί	19	0	0	0	0.0	0.0	0.0	0
79	καί	20	1	0	1	1.8	0.0	0.5	0.5%
79	καί	21	0	0	0	0.0	0.0	0.0	0
79	καί	22	0	1	1	0.0	0.7	0.5	0.5%
79	καί	23	0	0	0	0.0	0.0	0.0	0
79	καί	24	0	0	0	0.0	0.0	0.0	0
79	καί	25	0	1	1	0.0	0.7	0.5	0.5%
79	καίτοι	1	0	1	1	0	100.0	100.0	100.0%
79	καίτοι	2	0	0	0	0	0.0	0.0	0
79	καίτοι	3	0	0	0	0	0.0	0.0	0
79	καίτοι	4	0	0	0	0	0.0	0.0	0
79	καίτοι	5	0	0	0	0	0.0	0.0	0
79	καίτοι	6	0	0	0	0	0.0	0.0	0
79	καίτοι	7	0	0	0	0	0.0	0.0	0
79	καίτοι	8	0	0	0	0	0.0	0.0	0
79	καίτοι	9	0	0	0	0	0.0	0.0	0
79	καίτοι	10	0	0	0	0	0.0	0.0	0
79	καίτοι	11	0	0	0	0	0.0	0.0	0
79	καίτοι	12	0	0	0	0	0.0	0.0	0
79	καίτοι	13	0	0	0	0	0.0	0.0	0
79	καίτοι	14	0	0	0	0	0.0	0.0	0
79	καίτοι	15	0	0	0	0	0.0	0.0	0
79	καίτοι	16	0	0	0	0	0.0	0.0	0
79	καίτοι	17	0	0	0	0	0.0	0.0	0
79	καίτοι	18	0	0	0	0	0.0	0.0	0
79	καίτοι	19	0	0	0	0	0.0	0.0	0
79	καίτοι	20	0	0	0	0	0.0	0.0	0
79	καίτοι	21	0	0	0	0	0.0	0.0	0
79	καίτοι	22	0	0	0	0	0.0	0.0	0
79	καίτοι	23	0	0	0	0	0.0	0.0	0
79	καίτοι	24	0	0	0	0	0.0	0.0	0
79	καίτοι	25	0	0	0	0	0.0	0.0	0
79	μέν	1	0	0	0	0.0	0.0	0.0	0
79	μέν	2	5	3	8	31.2	100.0	42.1	42.1%
79	μέν	3	8	0	8	50.0	0.0	42.1	42.1%
79	μέν	4	1	0	1	6.2	0.0	5.3	5.3%
79	μέν	5	1	0	1	6.2	0.0	5.3	5.3%
79	μέν	6	0	0	0	0.0	0.0	0.0	0
79	μέν	7	0	0	0	0.0	0.0	0.0	0
79	μέν	8	1	0	1	6.2	0.0	5.3	5.3%
79	μέν	9	0	0	0	0.0	0.0	0.0	0
79	μέν	10	0	0	0	0.0	0.0	0.0	0
79	μέν	11	0	0	0	0.0	0.0	0.0	0
79	μέν	12	0	0	0	0.0	0.0	0.0	0
79	μέν	13	0	0	0	0.0	0.0	0.0	0
79	μέν	14	0	0	0	0.0	0.0	0.0	0
79	μέν	15	0	0	0	0.0	0.0	0.0	0
79	μέν	16	0	0	0	0.0	0.0	0.0	0
79	μέν	17	0	0	0	0.0	0.0	0.0	0
79	μέν	18	0	0	0	0.0	0.0	0.0	0
79	μέν	19	0	0	0	0.0	0.0	0.0	0
79	μέν	20	0	0	0	0.0	0.0	0.0	0
79	μέν	21	0	0	0	0.0	0.0	0.0	0
79	μέν	22	0	0	0	0.0	0.0	0.0	0
79	μέν	23	0	0	0	0.0	0.0	0.0	0
79	μέν	24	0	0	0	0.0	0.0	0.0	0
79	μέν	25	0	0	0	0.0	0.0	0.0	0
79	μή	1	0	2	2	0.0	66.7	50.0	50.0%
79	μή	2	1	1	2	100.0	33.3	50.0	50.0%
79	μή	3	0	0	0	0.0	0.0	0.0	0
79	μή	4	0	0	0	0.0	0.0	0.0	0
79	μή	5	0	0	0	0.0	0.0	0.0	0
79	μή	6	0	0	0	0.0	0.0	0.0	0
79	μή	7	0	0	0	0.0	0.0	0.0	0
79	μή	8	0	0	0	0.0	0.0	0.0	0
79	μή	9	0	0	0	0.0	0.0	0.0	0
