letter	particle	position	freq_s	freq_is	freq_t	perc_s	perc_is	perc_t	perc_label
66	δέ	1	0	0	0	0.0	0.0	0.0	0
66	δέ	2	53	79	132	88.3	92.9	91.0	91.0%
66	δέ	3	4	3	7	6.7	3.5	4.8	4.8%
66	δέ	4	0	0	0	0.0	0.0	0.0	0
66	δέ	5	0	0	0	0.0	0.0	0.0	0
66	δέ	6	0	1	1	0.0	1.2	0.7	0.7%
66	δέ	7	0	0	0	0.0	0.0	0.0	0
66	δέ	8	0	0	0	0.0	0.0	0.0	0
67	δέ	1	0	0	0	0.0	0.0	0.0	0
67	δέ	2	79	112	191	94.0	92.6	93.2	93.2%
67	δέ	3	4	5	9	4.8	4.1	4.4	4.4%
67	δέ	4	1	0	1	1.2	0.0	0.5	0.5%
67	δέ	5	0	3	3	0.0	2.5	1.5	1.5%
67	δέ	6	0	0	0	0.0	0.0	0.0	0
67	δέ	7	0	1	1	0.0	0.8	0.5	0.5%
67	δέ	8	0	0	0	0.0	0.0	0.0	0
68	δέ	1	0	0	0	0.0	0.0	0.0	0
68	δέ	2	36	30	66	97.3	83.3	90.4	90.4%
68	δέ	3	0	2	2	0.0	5.6	2.7	2.7%
68	δέ	4	0	2	2	0.0	5.6	2.7	2.7%
68	δέ	5	0	1	1	0.0	2.8	1.4	1.4%
68	δέ	6	0	0	0	0.0	0.0	0.0	0
68	δέ	7	0	0	0	0.0	0.0	0.0	0
68	δέ	8	0	1	1	0.0	2.8	1.4	1.4%
69	δέ	1	0	0	0	0.0	0.0	0.0	0
69	δέ	2	26	30	56	96.3	96.8	96.6	96.6%
69	δέ	3	1	1	2	3.7	3.2	3.4	3.4%
69	δέ	4	0	0	0	0.0	0.0	0.0	0
69	δέ	5	0	0	0	0.0	0.0	0.0	0
69	δέ	6	0	0	0	0.0	0.0	0.0	0
69	δέ	7	0	0	0	0.0	0.0	0.0	0
69	δέ	8	0	0	0	0.0	0.0	0.0	0
70	δέ	1	0	0	0	0.0	0.0	0.0	0
70	δέ	2	7	12	19	100.0	100.0	100.0	100.0%
70	δέ	3	0	0	0	0.0	0.0	0.0	0
70	δέ	4	0	0	0	0.0	0.0	0.0	0
70	δέ	5	0	0	0	0.0	0.0	0.0	0
70	δέ	6	0	0	0	0.0	0.0	0.0	0
70	δέ	7	0	0	0	0.0	0.0	0.0	0
70	δέ	8	0	0	0	0.0	0.0	0.0	0
71	δέ	1	0	0	0	0.0	0.0	0.0	0
71	δέ	2	10	14	24	100.0	82.4	88.9	88.9%
71	δέ	3	0	1	1	0.0	5.9	3.7	3.7%
71	δέ	4	0	0	0	0.0	0.0	0.0	0
71	δέ	5	0	0	0	0.0	0.0	0.0	0
71	δέ	6	0	2	2	0.0	11.8	7.4	7.4%
71	δέ	7	0	0	0	0.0	0.0	0.0	0
71	δέ	8	0	0	0	0.0	0.0	0.0	0
72	δέ	1	0	0	0	0	0.0	0.0	0
72	δέ	2	0	3	3	0	60.0	60.0	60.0%
72	δέ	3	0	1	1	0	20.0	20.0	20.0%
72	δέ	4	0	0	0	0	0.0	0.0	0
72	δέ	5	0	0	0	0	0.0	0.0	0
72	δέ	6	0	0	0	0	0.0	0.0	0
72	δέ	7	0	0	0	0	0.0	0.0	0
72	δέ	8	0	0	0	0	0.0	0.0	0
73	δέ	1	0	0	0	0.0	0.0	0.0	0
73	δέ	2	11	3	14	91.7	100.0	93.3	93.3%
73	δέ	3	1	0	1	8.3	0.0	6.7	6.7%
73	δέ	4	0	0	0	0.0	0.0	0.0	0
73	δέ	5	0	0	0	0.0	0.0	0.0	0
73	δέ	6	0	0	0	0.0	0.0	0.0	0
73	δέ	7	0	0	0	0.0	0.0	0.0	0
73	δέ	8	0	0	0	0.0	0.0	0.0	0
74	δέ	1	0	0	0	0.0	0.0	0.0	0
74	δέ	2	10	1	11	100.0	100.0	100.0	100.0%
74	δέ	3	0	0	0	0.0	0.0	0.0	0
74	δέ	4	0	0	0	0.0	0.0	0.0	0
74	δέ	5	0	0	0	0.0	0.0	0.0	0
74	δέ	6	0	0	0	0.0	0.0	0.0	0
74	δέ	7	0	0	0	0.0	0.0	0.0	0
74	δέ	8	0	0	0	0.0	0.0	0.0	0
75	δέ	1	0	0	0	0.0	0.0	0.0	0
75	δέ	2	13	14	27	92.9	87.5	90.0	90.0%
75	δέ	3	1	1	2	7.1	6.2	6.7	6.7%
75	δέ	4	0	0	0	0.0	0.0	0.0	0
75	δέ	5	0	0	0	0.0	0.0	0.0	0
75	δέ	6	0	0	0	0.0	0.0	0.0	0
75	δέ	7	0	0	0	0.0	0.0	0.0	0
75	δέ	8	0	0	0	0.0	0.0	0.0	0
76	δέ	1	0	0	0	0.0	0.0	0.0	0
76	δέ	2	7	9	16	70.0	64.3	66.7	66.7%
76	δέ	3	3	1	4	30.0	7.1	16.7	16.7%
76	δέ	4	0	0	0	0.0	0.0	0.0	0
76	δέ	5	0	1	1	0.0	7.1	4.2	4.2%
76	δέ	6	0	1	1	0.0	7.1	4.2	4.2%
76	δέ	7	0	1	1	0.0	7.1	4.2	4.2%
76	δέ	8	0	0	0	0.0	0.0	0.0	0
77	δέ	1	0	0	0	0.0	0.0	0.0	0
77	δέ	2	3	4	7	100.0	80.0	87.5	87.5%
77	δέ	3	0	0	0	0.0	0.0	0.0	0
77	δέ	4	0	0	0	0.0	0.0	0.0	0
77	δέ	5	0	0	0	0.0	0.0	0.0	0
77	δέ	6	0	0	0	0.0	0.0	0.0	0
77	δέ	7	0	0	0	0.0	0.0	0.0	0
77	δέ	8	0	0	0	0.0	0.0	0.0	0
78	δέ	1	0	0	0	0.0	0.0	0.0	0
78	δέ	2	2	2	4	100.0	50.0	66.7	66.7%
78	δέ	3	0	0	0	0.0	0.0	0.0	0
78	δέ	4	0	0	0	0.0	0.0	0.0	0
78	δέ	5	0	0	0	0.0	0.0	0.0	0
78	δέ	6	0	1	1	0.0	25.0	16.7	16.7%
78	δέ	7	0	1	1	0.0	25.0	16.7	16.7%
78	δέ	8	0	0	0	0.0	0.0	0.0	0
79	δέ	1	0	0	0	0.0	0.0	0.0	0
79	δέ	2	23	42	65	95.8	91.3	92.9	92.9%
79	δέ	3	1	1	2	4.2	2.2	2.9	2.9%
79	δέ	4	0	1	1	0.0	2.2	1.4	1.4%
79	δέ	5	0	0	0	0.0	0.0	0.0	0
79	δέ	6	0	0	0	0.0	0.0	0.0	0
79	δέ	7	0	1	1	0.0	2.2	1.4	1.4%
79	δέ	8	0	1	1	0.0	2.2	1.4	1.4%
