letter	particle	position	freq_s	freq_is	freq_t	perc_s	perc_is	perc_t	perc_label
66	ἀλλά	1	8	37	45	50.0	69.8	65.2	65.2%
66	ἀλλά	2	0	0	0	0.0	0.0	0.0	0
66	ἀλλά	3	0	1	1	0.0	1.9	1.4	1.4%
66	ἀλλά	4	1	1	2	6.2	1.9	2.9	2.9%
66	ἀλλά	5	1	3	4	6.2	5.7	5.8	5.8%
66	ἀλλά	6	0	4	4	0.0	7.5	5.8	5.8%
66	ἀλλά	7	3	2	5	18.8	3.8	7.2	7.2%
66	ἀλλά	8	0	0	0	0.0	0.0	0.0	0
66	ἀλλά	9	1	2	3	6.2	3.8	4.3	4.3%
66	ἀλλά	10	2	1	3	12.5	1.9	4.3	4.3%
66	ἀλλά	11	0	1	1	0.0	1.9	1.4	1.4%
66	ἀλλά	12	0	0	0	0.0	0.0	0.0	0
66	ἀλλά	13	0	0	0	0.0	0.0	0.0	0
67	ἀλλά	1	8	40	48	44.4	74.1	66.7	66.7%
67	ἀλλά	2	0	0	0	0.0	0.0	0.0	0
67	ἀλλά	3	0	1	1	0.0	1.9	1.4	1.4%
67	ἀλλά	4	0	1	1	0.0	1.9	1.4	1.4%
67	ἀλλά	5	1	1	2	5.6	1.9	2.8	2.8%
67	ἀλλά	6	1	1	2	5.6	1.9	2.8	2.8%
67	ἀλλά	7	2	5	7	11.1	9.3	9.7	9.7%
67	ἀλλά	8	2	1	3	11.1	1.9	4.2	4.2%
67	ἀλλά	9	2	1	3	11.1	1.9	4.2	4.2%
67	ἀλλά	10	1	1	2	5.6	1.9	2.8	2.8%
67	ἀλλά	11	1	1	2	5.6	1.9	2.8	2.8%
67	ἀλλά	12	0	0	0	0.0	0.0	0.0	0
67	ἀλλά	13	0	1	1	0.0	1.9	1.4	1.4%
68	ἀλλά	1	1	44	45	16.7	71.0	66.2	66.2%
68	ἀλλά	2	0	3	3	0.0	4.8	4.4	4.4%
68	ἀλλά	3	0	2	2	0.0	3.2	2.9	2.9%
68	ἀλλά	4	0	2	2	0.0	3.2	2.9	2.9%
68	ἀλλά	5	2	2	4	33.3	3.2	5.9	5.9%
68	ἀλλά	6	0	5	5	0.0	8.1	7.4	7.4%
68	ἀλλά	7	0	1	1	0.0	1.6	1.5	1.5%
68	ἀλλά	8	0	1	1	0.0	1.6	1.5	1.5%
68	ἀλλά	9	0	0	0	0.0	0.0	0.0	0
68	ἀλλά	10	0	0	0	0.0	0.0	0.0	0
68	ἀλλά	11	0	1	1	0.0	1.6	1.5	1.5%
68	ἀλλά	12	0	0	0	0.0	0.0	0.0	0
68	ἀλλά	13	0	0	0	0.0	0.0	0.0	0
69	ἀλλά	1	6	14	20	85.7	87.5	87.0	87.0%
69	ἀλλά	2	0	0	0	0.0	0.0	0.0	0
69	ἀλλά	3	0	0	0	0.0	0.0	0.0	0
69	ἀλλά	4	0	0	0	0.0	0.0	0.0	0
69	ἀλλά	5	1	1	2	14.3	6.2	8.7	8.7%
69	ἀλλά	6	0	0	0	0.0	0.0	0.0	0
69	ἀλλά	7	0	1	1	0.0	6.2	4.3	4.3%
69	ἀλλά	8	0	0	0	0.0	0.0	0.0	0
69	ἀλλά	9	0	0	0	0.0	0.0	0.0	0
69	ἀλλά	10	0	0	0	0.0	0.0	0.0	0
69	ἀλλά	11	0	0	0	0.0	0.0	0.0	0
69	ἀλλά	12	0	0	0	0.0	0.0	0.0	0
69	ἀλλά	13	0	0	0	0.0	0.0	0.0	0
70	ἀλλά	1	1	9	10	100.0	75.0	76.9	76.9%
70	ἀλλά	2	0	0	0	0.0	0.0	0.0	0
70	ἀλλά	3	0	0	0	0.0	0.0	0.0	0
70	ἀλλά	4	0	1	1	0.0	8.3	7.7	7.7%
70	ἀλλά	5	0	0	0	0.0	0.0	0.0	0
70	ἀλλά	6	0	1	1	0.0	8.3	7.7	7.7%
70	ἀλλά	7	0	0	0	0.0	0.0	0.0	0
70	ἀλλά	8	0	0	0	0.0	0.0	0.0	0
70	ἀλλά	9	0	0	0	0.0	0.0	0.0	0
70	ἀλλά	10	0	0	0	0.0	0.0	0.0	0
70	ἀλλά	11	0	0	0	0.0	0.0	0.0	0
70	ἀλλά	12	0	0	0	0.0	0.0	0.0	0
70	ἀλλά	13	0	0	0	0.0	0.0	0.0	0
71	ἀλλά	1	3	8	11	100.0	66.7	73.3	73.3%
71	ἀλλά	2	0	0	0	0.0	0.0	0.0	0
71	ἀλλά	3	0	0	0	0.0	0.0	0.0	0
71	ἀλλά	4	0	0	0	0.0	0.0	0.0	0
71	ἀλλά	5	0	1	1	0.0	8.3	6.7	6.7%
71	ἀλλά	6	0	0	0	0.0	0.0	0.0	0
71	ἀλλά	7	0	1	1	0.0	8.3	6.7	6.7%
71	ἀλλά	8	0	2	2	0.0	16.7	13.3	13.3%
71	ἀλλά	9	0	0	0	0.0	0.0	0.0	0
71	ἀλλά	10	0	0	0	0.0	0.0	0.0	0
71	ἀλλά	11	0	0	0	0.0	0.0	0.0	0
71	ἀλλά	12	0	0	0	0.0	0.0	0.0	0
71	ἀλλά	13	0	0	0	0.0	0.0	0.0	0
72	ἀλλά	1	0	3	3	0	100.0	100.0	100.0%
72	ἀλλά	2	0	0	0	0	0.0	0.0	0
72	ἀλλά	3	0	0	0	0	0.0	0.0	0
72	ἀλλά	4	0	0	0	0	0.0	0.0	0
72	ἀλλά	5	0	0	0	0	0.0	0.0	0
72	ἀλλά	6	0	0	0	0	0.0	0.0	0
72	ἀλλά	7	0	0	0	0	0.0	0.0	0
72	ἀλλά	8	0	0	0	0	0.0	0.0	0
72	ἀλλά	9	0	0	0	0	0.0	0.0	0
72	ἀλλά	10	0	0	0	0	0.0	0.0	0
72	ἀλλά	11	0	0	0	0	0.0	0.0	0
72	ἀλλά	12	0	0	0	0	0.0	0.0	0
72	ἀλλά	13	0	0	0	0	0.0	0.0	0
73	ἀλλά	1	0	6	6	0.0	54.5	46.2	46.2%
73	ἀλλά	2	0	0	0	0.0	0.0	0.0	0
73	ἀλλά	3	0	0	0	0.0	0.0	0.0	0
73	ἀλλά	4	0	0	0	0.0	0.0	0.0	0
73	ἀλλά	5	0	1	1	0.0	9.1	7.7	7.7%
73	ἀλλά	6	0	0	0	0.0	0.0	0.0	0
73	ἀλλά	7	1	0	1	50.0	0.0	7.7	7.7%
73	ἀλλά	8	0	0	0	0.0	0.0	0.0	0
73	ἀλλά	9	1	1	2	50.0	9.1	15.4	15.4%
73	ἀλλά	10	0	0	0	0.0	0.0	0.0	0
73	ἀλλά	11	0	0	0	0.0	0.0	0.0	0
73	ἀλλά	12	0	1	1	0.0	9.1	7.7	7.7%
73	ἀλλά	13	0	2	2	0.0	18.2	15.4	15.4%
74	ἀλλά	1	0	3	3	0	60.0	60.0	60.0%
74	ἀλλά	2	0	0	0	0	0.0	0.0	0
74	ἀλλά	3	0	1	1	0	20.0	20.0	20.0%
74	ἀλλά	4	0	0	0	0	0.0	0.0	0
74	ἀλλά	5	0	0	0	0	0.0	0.0	0
74	ἀλλά	6	0	0	0	0	0.0	0.0	0
74	ἀλλά	7	0	0	0	0	0.0	0.0	0
74	ἀλλά	8	0	0	0	0	0.0	0.0	0
74	ἀλλά	9	0	1	1	0	20.0	20.0	20.0%
74	ἀλλά	10	0	0	0	0	0.0	0.0	0
74	ἀλλά	11	0	0	0	0	0.0	0.0	0
74	ἀλλά	12	0	0	0	0	0.0	0.0	0
74	ἀλλά	13	0	0	0	0	0.0	0.0	0
75	ἀλλά	1	0	11	11	0	91.7	91.7	91.7%
75	ἀλλά	2	0	0	0	0	0.0	0.0	0
75	ἀλλά	3	0	0	0	0	0.0	0.0	0
75	ἀλλά	4	0	0	0	0	0.0	0.0	0
75	ἀλλά	5	0	1	1	0	8.3	8.3	8.3%
75	ἀλλά	6	0	0	0	0	0.0	0.0	0
75	ἀλλά	7	0	0	0	0	0.0	0.0	0
75	ἀλλά	8	0	0	0	0	0.0	0.0	0
75	ἀλλά	9	0	0	0	0	0.0	0.0	0
75	ἀλλά	10	0	0	0	0	0.0	0.0	0
75	ἀλλά	11	0	0	0	0	0.0	0.0	0
75	ἀλλά	12	0	0	0	0	0.0	0.0	0
75	ἀλλά	13	0	0	0	0	0.0	0.0	0
76	ἀλλά	1	2	7	9	66.7	77.8	75.0	75.0%
76	ἀλλά	2	0	0	0	0.0	0.0	0.0	0
76	ἀλλά	3	0	0	0	0.0	0.0	0.0	0
76	ἀλλά	4	0	0	0	0.0	0.0	0.0	0
76	ἀλλά	5	0	1	1	0.0	11.1	8.3	8.3%
76	ἀλλά	6	0	1	1	0.0	11.1	8.3	8.3%
76	ἀλλά	7	0	0	0	0.0	0.0	0.0	0
