letter	particle	position	freq_s	freq_is	freq_t	perc_s	perc_is	perc_t	perc_label
66	οὖν	1	0	0	0	0.0	0.0	0.0	0
66	οὖν	2	38	2	40	88.4	50.0	85.1	85.1%
66	οὖν	3	4	1	5	9.3	25.0	10.6	10.6%
67	οὖν	1	0	0	0	0.0	0.0	0.0	0
67	οὖν	2	13	1	14	81.2	33.3	73.7	73.7%
67	οὖν	3	2	2	4	12.5	66.7	21.1	21.1%
68	οὖν	1	0	0	0	0.0	0.0	0.0	0
68	οὖν	2	8	0	8	88.9	0.0	80.0	80.0%
68	οὖν	3	1	1	2	11.1	100.0	20.0	20.0%
69	οὖν	1	0	0	0	0.0	0.0	0.0	0
69	οὖν	2	5	1	6	100.0	100.0	100.0	100.0%
69	οὖν	3	0	0	0	0.0	0.0	0.0	0
70	οὖν	1	0	0	0	0.0	0	0.0	0
70	οὖν	2	7	0	7	100.0	0	100.0	100.0%
70	οὖν	3	0	0	0	0.0	0	0.0	0
71	οὖν	1	0	0	0	0.0	0	0.0	0
71	οὖν	2	3	0	3	60.0	0	60.0	60.0%
71	οὖν	3	2	0	2	40.0	0	40.0	40.0%
72	οὖν	1	0	0	0	0.0	0	0.0	0
72	οὖν	2	5	0	5	100.0	0	100.0	100.0%
72	οὖν	3	0	0	0	0.0	0	0.0	0
73	οὖν	1	0	0	0	0.0	0.0	0.0	0
73	οὖν	2	1	1	2	100.0	100.0	100.0	100.0%
73	οὖν	3	0	0	0	0.0	0.0	0.0	0
74	οὖν	1	0	0	0	0.0	0	0.0	0
74	οὖν	2	1	0	1	100.0	0	100.0	100.0%
74	οὖν	3	0	0	0	0.0	0	0.0	0
75	οὖν	1	0	0	0	0.0	0	0.0	0
75	οὖν	2	4	0	4	100.0	0	100.0	100.0%
75	οὖν	3	0	0	0	0.0	0	0.0	0
76	οὖν	1	0	0	0	0.0	0.0	0.0	0
76	οὖν	2	2	1	3	100.0	100.0	100.0	100.0%
76	οὖν	3	0	0	0	0.0	0.0	0.0	0
78	οὖν	1	0	0	0	0.0	0	0.0	0
78	οὖν	2	1	0	1	100.0	0	100.0	100.0%
78	οὖν	3	0	0	0	0.0	0	0.0	0
79	οὖν	1	0	0	0	0.0	0.0	0.0	0
79	οὖν	2	8	0	8	66.7	0.0	61.5	61.5%
79	οὖν	3	4	1	5	33.3	100.0	38.5	38.5%
