letter	particle	position	freq_s	freq_is	freq_t	perc_s	perc_is	perc_t	perc_label
66	καί	1	11	50	61	20.0	33.8	30.0	30.0%
66	καί	2	1	6	7	1.8	4.1	3.4	3.4%
66	καί	3	5	11	16	9.1	7.4	7.9	7.9%
66	καί	4	6	7	13	10.9	4.7	6.4	6.4%
66	καί	5	0	22	22	0.0	14.9	10.8	10.8%
66	καί	6	6	9	15	10.9	6.1	7.4	7.4%
66	καί	7	6	14	20	10.9	9.5	9.9	9.9%
66	καί	8	5	5	10	9.1	3.4	4.9	4.9%
66	καί	9	4	5	9	7.3	3.4	4.4	4.4%
66	καί	10	4	5	9	7.3	3.4	4.4	4.4%
66	καί	11	2	4	6	3.6	2.7	3.0	3.0%
66	καί	12	0	0	0	0.0	0.0	0.0	0
66	καί	13	2	3	5	3.6	2.0	2.5	2.5%
66	καί	14	1	2	3	1.8	1.4	1.5	1.5%
66	καί	15	1	2	3	1.8	1.4	1.5	1.5%
66	καί	16	0	1	1	0.0	0.7	0.5	0.5%
66	καί	17	1	1	2	1.8	0.7	1.0	1.0%
66	καί	18	0	1	1	0.0	0.7	0.5	0.5%
66	καί	19	0	0	0	0.0	0.0	0.0	0
66	καί	20	0	0	0	0.0	0.0	0.0	0
67	καί	1	13	80	93	21.7	50.6	42.7	42.7%
67	καί	2	2	5	7	3.3	3.2	3.2	3.2%
67	καί	3	1	6	7	1.7	3.8	3.2	3.2%
67	καί	4	5	13	18	8.3	8.2	8.3	8.3%
67	καί	5	5	12	17	8.3	7.6	7.8	7.8%
67	καί	6	6	11	17	10.0	7.0	7.8	7.8%
67	καί	7	10	9	19	16.7	5.7	8.7	8.7%
67	καί	8	6	6	12	10.0	3.8	5.5	5.5%
67	καί	9	6	6	12	10.0	3.8	5.5	5.5%
67	καί	10	2	2	4	3.3	1.3	1.8	1.8%
67	καί	11	1	3	4	1.7	1.9	1.8	1.8%
67	καί	12	1	2	3	1.7	1.3	1.4	1.4%
67	καί	13	1	0	1	1.7	0.0	0.5	0.5%
67	καί	14	0	0	0	0.0	0.0	0.0	0
67	καί	15	1	1	2	1.7	0.6	0.9	0.9%
67	καί	16	0	1	1	0.0	0.6	0.5	0.5%
67	καί	17	0	1	1	0.0	0.6	0.5	0.5%
68	καί	1	6	29	35	22.2	27.1	26.1	26.1%
68	καί	2	1	5	6	3.7	4.7	4.5	4.5%
68	καί	3	3	16	19	11.1	15.0	14.2	14.2%
68	καί	4	2	5	7	7.4	4.7	5.2	5.2%
68	καί	5	2	10	12	7.4	9.3	9.0	9.0%
68	καί	6	0	5	5	0.0	4.7	3.7	3.7%
68	καί	7	2	9	11	7.4	8.4	8.2	8.2%
68	καί	8	2	7	9	7.4	6.5	6.7	6.7%
68	καί	9	1	5	6	3.7	4.7	4.5	4.5%
68	καί	10	1	2	3	3.7	1.9	2.2	2.2%
68	καί	11	2	1	3	7.4	0.9	2.2	2.2%
68	καί	12	2	5	7	7.4	4.7	5.2	5.2%
68	καί	13	0	2	2	0.0	1.9	1.5	1.5%
68	καί	14	0	1	1	0.0	0.9	0.7	0.7%
68	καί	15	1	0	1	3.7	0.0	0.7	0.7%
68	καί	16	0	1	1	0.0	0.9	0.7	0.7%
68	καί	17	0	1	1	0.0	0.9	0.7	0.7%
68	καί	18	0	0	0	0.0	0.0	0.0	0
68	καί	19	0	0	0	0.0	0.0	0.0	0
68	καί	20	0	0	0	0.0	0.0	0.0	0
68	καί	21	0	0	0	0.0	0.0	0.0	0
68	καί	22	0	1	1	0.0	0.9	0.7	0.7%
68	καί	23	0	0	0	0.0	0.0	0.0	0
68	καί	24	0	0	0	0.0	0.0	0.0	0
68	καί	25	0	0	0	0.0	0.0	0.0	0
69	καί	1	2	17	19	15.4	41.5	35.2	35.2%
69	καί	2	0	3	3	0.0	7.3	5.6	5.6%
69	καί	3	1	3	4	7.7	7.3	7.4	7.4%
69	καί	4	2	4	6	15.4	9.8	11.1	11.1%
69	καί	5	2	3	5	15.4	7.3	9.3	9.3%
69	καί	6	0	2	2	0.0	4.9	3.7	3.7%
69	καί	7	3	1	4	23.1	2.4	7.4	7.4%
69	καί	8	1	2	3	7.7	4.9	5.6	5.6%
69	καί	9	0	3	3	0.0	7.3	5.6	5.6%
69	καί	10	0	0	0	0.0	0.0	0.0	0
69	καί	11	2	1	3	15.4	2.4	5.6	5.6%
69	καί	12	0	1	1	0.0	2.4	1.9	1.9%
69	καί	13	0	0	0	0.0	0.0	0.0	0
69	καί	14	0	0	0	0.0	0.0	0.0	0
69	καί	15	0	0	0	0.0	0.0	0.0	0
69	καί	16	0	0	0	0.0	0.0	0.0	0
69	καί	17	0	0	0	0.0	0.0	0.0	0
69	καί	18	0	0	0	0.0	0.0	0.0	0
69	καί	19	0	0	0	0.0	0.0	0.0	0
69	καί	20	0	0	0	0.0	0.0	0.0	0
69	καί	21	0	0	0	0.0	0.0	0.0	0
69	καί	22	0	1	1	0.0	2.4	1.9	1.9%
70	καί	1	5	23	28	23.8	25.3	25.0	25.0%
70	καί	2	1	3	4	4.8	3.3	3.6	3.6%
70	καί	3	2	6	8	9.5	6.6	7.1	7.1%
70	καί	4	3	8	11	14.3	8.8	9.8	9.8%
70	καί	5	1	8	9	4.8	8.8	8.0	8.0%
70	καί	6	2	9	11	9.5	9.9	9.8	9.8%
70	καί	7	3	7	10	14.3	7.7	8.9	8.9%
70	καί	8	0	5	5	0.0	5.5	4.5	4.5%
70	καί	9	1	5	6	4.8	5.5	5.4	5.4%
70	καί	10	1	2	3	4.8	2.2	2.7	2.7%
70	καί	11	1	2	3	4.8	2.2	2.7	2.7%
70	καί	12	0	2	2	0.0	2.2	1.8	1.8%
70	καί	13	0	4	4	0.0	4.4	3.6	3.6%
70	καί	14	1	2	3	4.8	2.2	2.7	2.7%
70	καί	15	0	2	2	0.0	2.2	1.8	1.8%
70	καί	16	0	1	1	0.0	1.1	0.9	0.9%
70	καί	17	0	1	1	0.0	1.1	0.9	0.9%
70	καί	18	0	1	1	0.0	1.1	0.9	0.9%
70	καί	19	0	0	0	0.0	0.0	0.0	0
70	καί	20	0	0	0	0.0	0.0	0.0	0
70	καί	21	0	0	0	0.0	0.0	0.0	0
70	καί	22	0	0	0	0.0	0.0	0.0	0
70	καί	23	0	0	0	0.0	0.0	0.0	0
70	καί	24	0	0	0	0.0	0.0	0.0	0
70	καί	25	0	0	0	0.0	0.0	0.0	0
71	καί	1	2	16	18	11.8	24.6	22.0	22.0%
71	καί	2	1	5	6	5.9	7.7	7.3	7.3%
71	καί	3	1	5	6	5.9	7.7	7.3	7.3%
71	καί	4	2	10	12	11.8	15.4	14.6	14.6%
71	καί	5	1	3	4	5.9	4.6	4.9	4.9%
71	καί	6	2	4	6	11.8	6.2	7.3	7.3%
71	καί	7	2	5	7	11.8	7.7	8.5	8.5%
71	καί	8	1	4	5	5.9	6.2	6.1	6.1%
71	καί	9	1	2	3	5.9	3.1	3.7	3.7%
71	καί	10	1	6	7	5.9	9.2	8.5	8.5%
71	καί	11	0	1	1	0.0	1.5	1.2	1.2%
71	καί	12	0	1	1	0.0	1.5	1.2	1.2%
71	καί	13	0	2	2	0.0	3.1	2.4	2.4%
71	καί	14	0	1	1	0.0	1.5	1.2	1.2%
71	καί	15	2	0	2	11.8	0.0	2.4	2.4%
71	καί	16	0	0	0	0.0	0.0	0.0	0
71	καί	17	0	0	0	0.0	0.0	0.0	0
71	καί	18	0	0	0	0.0	0.0	0.0	0
71	καί	19	1	0	1	5.9	0.0	1.2	1.2%
72	καί	1	3	17	20	16.7	27.0	24.7	24.7%
72	καί	2	0	5	5	0.0	7.9	6.2	6.2%
72	καί	3	0	4	4	0.0	6.3	4.9	4.9%
72	καί	4	0	7	7	0.0	11.1	8.6	8.6%
72	καί	5	0	4	4	0.0	6.3	4.9	4.9%
72	καί	6	1	5	6	5.6	7.9	7.4	7.4%
72	καί	7	1	4	5	5.6	6.3	6.2	6.2%
72	καί	8	3	3	6	16.7	4.8	7.4	7.4%
72	καί	9	1	6	7	5.6	9.5	8.6	8.6%
72	καί	10	2	1	3	11.1	1.6	3.7	3.7%
72	καί	11	3	0	3	16.7	0.0	3.7	3.7%
72	καί	12	0	1	1	0.0	1.6	1.2	1.2%
72	καί	13	0	2	2	0.0	3.2	2.5	2.5%
72	καί	14	3	1	4	16.7	1.6	4.9	4.9%
72	καί	15	0	0	0	0.0	0.0	0.0	0
72	καί	16	1	0	1	5.6	0.0	1.2	1.2%
72	καί	17	0	0	0	0.0	0.0	0.0	0
72	καί	18	0	1	1	0.0	1.6	1.2	1.2%
72	καί	19	0	0	0	0.0	0.0	0.0	0
72	καί	20	0	0	0	0.0	0.0	0.0	0
72	καί	21	0	0	0	0.0	0.0	0.0	0
72	καί	22	0	0	0	0.0	0.0	0.0	0
72	καί	23	0	0	0	0.0	0.0	0.0	0
72	καί	24	0	0	0	0.0	0.0	0.0	0
72	καί	25	0	0	0	0.0	0.0	0.0	0
73	καί	1	1	15	16	7.1	22.1	19.5	19.5%
73	καί	2	1	4	5	7.1	5.9	6.1	6.1%
73	καί	3	1	5	6	7.1	7.4	7.3	7.3%
73	καί	4	2	8	10	14.3	11.8	12.2	12.2%
73	καί	5	2	4	6	14.3	5.9	7.3	7.3%
73	καί	6	0	6	6	0.0	8.8	7.3	7.3%
73	καί	7	2	4	6	14.3	5.9	7.3	7.3%
73	καί	8	1	3	4	7.1	4.4	4.9	4.9%
73	καί	9	1	1	2	7.1	1.5	2.4	2.4%
73	καί	10	0	1	1	0.0	1.5	1.2	1.2%
73	καί	11	0	3	3	0.0	4.4	3.7	3.7%
73	καί	12	1	2	3	7.1	2.9	3.7	3.7%
73	καί	13	0	4	4	0.0	5.9	4.9	4.9%
73	καί	14	2	0	2	14.3	0.0	2.4	2.4%
73	καί	15	0	2	2	0.0	2.9	2.4	2.4%
73	καί	16	0	1	1	0.0	1.5	1.2	1.2%
73	καί	17	0	0	0	0.0	0.0	0.0	0
73	καί	18	0	1	1	0.0	1.5	1.2	1.2%
73	καί	19	0	0	0	0.0	0.0	0.0	0
73	καί	20	0	1	1	0.0	1.5	1.2	1.2%
73	καί	21	0	0	0	0.0	0.0	0.0	0
73	καί	22	0	0	0	0.0	0.0	0.0	0
73	καί	23	0	1	1	0.0	1.5	1.2	1.2%
73	καί	24	0	0	0	0.0	0.0	0.0	0
73	καί	25	0	0	0	0.0	0.0	0.0	0
74	καί	1	2	5	7	28.6	13.2	15.6	15.6%
74	καί	2	1	0	1	14.3	0.0	2.2	2.2%
74	καί	3	0	2	2	0.0	5.3	4.4	4.4%
74	καί	4	1	4	5	14.3	10.5	11.1	11.1%
74	καί	5	0	2	2	0.0	5.3	4.4	4.4%
74	καί	6	0	2	2	0.0	5.3	4.4	4.4%
74	καί	7	0	5	5	0.0	13.2	11.1	11.1%
74	καί	8	1	4	5	14.3	10.5	11.1	11.1%
74	καί	9	0	2	2	0.0	5.3	4.4	4.4%
74	καί	10	0	3	3	0.0	7.9	6.7	6.7%
74	καί	11	0	1	1	0.0	2.6	2.2	2.2%
74	καί	12	0	2	2	0.0	5.3	4.4	4.4%
74	καί	13	2	0	2	28.6	0.0	4.4	4.4%
74	καί	14	0	2	2	0.0	5.3	4.4	4.4%
74	καί	15	0	1	1	0.0	2.6	2.2	2.2%
74	καί	16	0	1	1	0.0	2.6	2.2	2.2%
74	καί	17	0	1	1	0.0	2.6	2.2	2.2%
74	καί	18	0	0	0	0.0	0.0	0.0	0
74	καί	19	0	0	0	0.0	0.0	0.0	0
74	καί	20	0	0	0	0.0	0.0	0.0	0
74	καί	21	0	0	0	0.0	0.0	0.0	0
74	καί	22	0	0	0	0.0	0.0	0.0	0
74	καί	23	0	1	1	0.0	2.6	2.2	2.2%
75	καί	1	0	8	8	0.0	12.3	9.6	9.6%
75	καί	2	0	5	5	0.0	7.7	6.0	6.0%
75	καί	3	3	6	9	16.7	9.2	10.8	10.8%
75	καί	4	3	10	13	16.7	15.4	15.7	15.7%
75	καί	5	2	8	10	11.1	12.3	12.0	12.0%
75	καί	6	0	10	10	0.0	15.4	12.0	12.0%
75	καί	7	0	8	8	0.0	12.3	9.6	9.6%
75	καί	8	2	3	5	11.1	4.6	6.0	6.0%
75	καί	9	1	2	3	5.6	3.1	3.6	3.6%
75	καί	10	4	2	6	22.2	3.1	7.2	7.2%
75	καί	11	0	0	0	0.0	0.0	0.0	0
75	καί	12	0	0	0	0.0	0.0	0.0	0
75	καί	13	0	1	1	0.0	1.5	1.2	1.2%
75	καί	14	2	0	2	11.1	0.0	2.4	2.4%
75	καί	15	0	0	0	0.0	0.0	0.0	0
