letter	particle	position	freq_s	freq_is	freq_t	perc_s	perc_is	perc_t	perc_label
66	μέν	1	0	0	0	0.0	0.0	0.0	0
66	μέν	2	6	6	12	60.0	100.0	75.0	75.0%
66	μέν	3	1	0	1	10.0	0.0	6.2	6.2%
66	μέν	4	0	0	0	0.0	0.0	0.0	0
66	μέν	5	0	0	0	0.0	0.0	0.0	0
66	μέν	6	1	0	1	10.0	0.0	6.2	6.2%
66	μέν	7	0	0	0	0.0	0.0	0.0	0
66	μέν	8	1	0	1	10.0	0.0	6.2	6.2%
67	μέν	1	0	0	0	0.0	0.0	0.0	0
67	μέν	2	4	6	10	50.0	66.7	58.8	58.8%
67	μέν	3	0	3	3	0.0	33.3	17.6	17.6%
67	μέν	4	1	0	1	12.5	0.0	5.9	5.9%
67	μέν	5	0	0	0	0.0	0.0	0.0	0
67	μέν	6	0	0	0	0.0	0.0	0.0	0
67	μέν	7	0	0	0	0.0	0.0	0.0	0
67	μέν	8	1	0	1	12.5	0.0	5.9	5.9%
68	μέν	1	0	0	0	0.0	0.0	0.0	0
68	μέν	2	2	1	3	100.0	20.0	42.9	42.9%
68	μέν	3	0	2	2	0.0	40.0	28.6	28.6%
68	μέν	4	0	2	2	0.0	40.0	28.6	28.6%
68	μέν	5	0	0	0	0.0	0.0	0.0	0
68	μέν	6	0	0	0	0.0	0.0	0.0	0
68	μέν	7	0	0	0	0.0	0.0	0.0	0
68	μέν	8	0	0	0	0.0	0.0	0.0	0
69	μέν	1	0	0	0	0.0	0.0	0.0	0
69	μέν	2	0	1	1	0.0	50.0	33.3	33.3%
69	μέν	3	1	1	2	100.0	50.0	66.7	66.7%
69	μέν	4	0	0	0	0.0	0.0	0.0	0
69	μέν	5	0	0	0	0.0	0.0	0.0	0
69	μέν	6	0	0	0	0.0	0.0	0.0	0
69	μέν	7	0	0	0	0.0	0.0	0.0	0
69	μέν	8	0	0	0	0.0	0.0	0.0	0
70	μέν	1	0	0	0	0.0	0	0.0	0
70	μέν	2	0	0	0	0.0	0	0.0	0
70	μέν	3	0	0	0	0.0	0	0.0	0
70	μέν	4	0	0	0	0.0	0	0.0	0
70	μέν	5	1	0	1	100.0	0	100.0	100.0%
70	μέν	6	0	0	0	0.0	0	0.0	0
70	μέν	7	0	0	0	0.0	0	0.0	0
70	μέν	8	0	0	0	0.0	0	0.0	0
71	μέν	1	0	0	0	0.0	0.0	0.0	0
71	μέν	2	2	2	4	66.7	100.0	80.0	80.0%
71	μέν	3	0	0	0	0.0	0.0	0.0	0
71	μέν	4	0	0	0	0.0	0.0	0.0	0
71	μέν	5	0	0	0	0.0	0.0	0.0	0
71	μέν	6	1	0	1	33.3	0.0	20.0	20.0%
71	μέν	7	0	0	0	0.0	0.0	0.0	0
71	μέν	8	0	0	0	0.0	0.0	0.0	0
76	μέν	1	0	0	0	0	0.0	0.0	0
76	μέν	2	0	1	1	0	33.3	33.3	33.3%
76	μέν	3	0	2	2	0	66.7	66.7	66.7%
76	μέν	4	0	0	0	0	0.0	0.0	0
76	μέν	5	0	0	0	0	0.0	0.0	0
76	μέν	6	0	0	0	0	0.0	0.0	0
76	μέν	7	0	0	0	0	0.0	0.0	0
76	μέν	8	0	0	0	0	0.0	0.0	0
79	μέν	1	0	0	0	0.0	0.0	0.0	0
79	μέν	2	5	3	8	31.2	100.0	42.1	42.1%
79	μέν	3	8	0	8	50.0	0.0	42.1	42.1%
79	μέν	4	1	0	1	6.2	0.0	5.3	5.3%
79	μέν	5	1	0	1	6.2	0.0	5.3	5.3%
79	μέν	6	0	0	0	0.0	0.0	0.0	0
79	μέν	7	0	0	0	0.0	0.0	0.0	0
79	μέν	8	1	0	1	6.2	0.0	5.3	5.3%
